nombre_mots,longueur_moyenne,longueur_minimale,longueur_maximale,distribution_longueur,complexité_shannon,redondance,proportion_0,proportion_1,entropie_des_caracteres,distance_de_hamming_moyenne,est_code
6,3.3333333333333335,1,5,"[0, 1, 2, 0, 0, 3, 0, 0]",0.9927744539878083,5,0.55,0.45,0.9927744539878083,3.2,False
4,1.75,1,4,"[0, 3, 0, 0, 1, 0, 0, 0]",0.9852281360342515,1,0.5714285714285714,0.42857142857142855,0.9852281360342515,2.1666666666666665,False
2,2.5,1,4,"[0, 1, 0, 0, 1, 0, 0, 0]",0.9709505944546686,0,0.6,0.4,0.9709505944546686,4.0,True
2,6.0,6,6,"[0, 0, 0, 0, 0, 0, 2, 0]",0.8112781244591328,0,0.25,0.75,0.8112781244591328,3.0,True
3,5.0,3,6,"[0, 0, 0, 1, 0, 0, 2, 0]",0.9182958340544896,0,0.3333333333333333,0.6666666666666666,0.9182958340544896,4.333333333333333,True
2,4.0,2,6,"[0, 0, 1, 0, 0, 0, 1, 0]",0.954434002924965,1,0.625,0.375,0.954434002924965,6.0,True
8,4.875,2,7,"[0, 0, 1, 1, 2, 0, 2, 2]",0.999525689293649,5,0.5128205128205128,0.48717948717948717,0.999525689293649,4.142857142857143,True
9,3.7777777777777777,2,6,"[0, 0, 3, 2, 0, 2, 2, 0]",0.9975025463691153,6,0.47058823529411764,0.5294117647058824,0.9975025463691153,3.5833333333333335,False
3,4.0,2,5,"[0, 0, 1, 0, 0, 2, 0, 0]",0.8112781244591328,2,0.25,0.75,0.8112781244591328,3.3333333333333335,True
9,4.111111111111111,1,7,"[0, 1, 1, 2, 1, 2, 0, 2]",0.9994730201859836,7,0.5135135135135135,0.4864864864864865,0.9994730201859836,4.138888888888889,False
6,4.0,3,6,"[0, 0, 0, 3, 1, 1, 1, 0]",0.954434002924965,1,0.375,0.625,0.954434002924965,2.8666666666666667,True
8,4.125,3,7,"[0, 0, 0, 4, 1, 2, 0, 1]",0.8849636363831528,2,0.696969696969697,0.30303030303030304,0.8849636363831528,3.25,False
6,4.0,2,6,"[0, 0, 1, 2, 1, 0, 2, 0]",0.8708644692353644,3,0.2916666666666667,0.7083333333333334,0.8708644692353644,3.2,False
6,4.166666666666667,2,6,"[0, 0, 1, 1, 1, 2, 1, 0]",0.9426831892554922,3,0.36,0.64,0.9426831892554922,3.3333333333333335,False
6,3.6666666666666665,1,7,"[0, 2, 1, 0, 0, 1, 1, 1]",0.9940302114769565,4,0.45454545454545453,0.5454545454545454,0.9940302114769565,4.333333333333333,False
6,4.333333333333333,2,7,"[0, 0, 1, 0, 3, 1, 0, 1]",0.9612366047228759,2,0.6153846153846154,0.38461538461538464,0.9612366047228759,3.3333333333333335,True
8,3.5,1,6,"[0, 1, 3, 0, 1, 1, 2, 0]",1.0,6,0.5,0.5,1.0,3.5,False
4,6.0,5,7,"[0, 0, 0, 0, 0, 2, 0, 2]",0.9949848281859701,0,0.4583333333333333,0.5416666666666666,0.9949848281859701,3.1666666666666665,True
4,4.75,2,7,"[0, 0, 1, 0, 0, 2, 0, 1]",0.9980008838722996,3,0.47368421052631576,0.5263157894736842,0.9980008838722996,4.333333333333333,True
6,3.3333333333333335,1,7,"[0, 3, 0, 0, 1, 0, 1, 1]",1.0,3,0.5,0.5,1.0,4.0,False
8,2.625,1,6,"[0, 4, 0, 1, 2, 0, 1, 0]",0.9852281360342515,4,0.42857142857142855,0.5714285714285714,0.9852281360342515,2.9285714285714284,False
1,1.0,1,1,"[0, 1, 0, 0, 0, 0, 0, 0]",-0.0,0,1.0,0.0,-0.0,0.0,True
5,4.6,3,7,"[0, 0, 0, 1, 2, 1, 0, 1]",0.9876925088958034,3,0.43478260869565216,0.5652173913043478,0.9876925088958034,3.7,False
3,4.0,2,6,"[0, 0, 1, 0, 1, 0, 1, 0]",1.0,1,0.5,0.5,1.0,4.333333333333333,True
7,2.2857142857142856,1,5,"[0, 3, 2, 0, 1, 1, 0, 0]",1.0,4,0.5,0.5,1.0,2.380952380952381,False
10,4.4,1,7,"[0, 2, 0, 1, 1, 2, 3, 1]",0.9256859869821299,8,0.3409090909090909,0.6590909090909091,0.9256859869821299,4.022222222222222,False
4,4.25,1,7,"[0, 1, 0, 1, 0, 0, 1, 1]",0.9366673818775626,2,0.35294117647058826,0.6470588235294118,0.9366673818775626,4.333333333333333,True
4,3.0,1,5,"[0, 1, 0, 2, 0, 1, 0, 0]",0.9798687566511528,2,0.4166666666666667,0.5833333333333334,0.9798687566511528,2.8333333333333335,True
2,1.5,1,2,"[0, 1, 1, 0, 0, 0, 0, 0]",0.9182958340544896,1,0.6666666666666666,0.3333333333333333,0.9182958340544896,1.0,True
7,3.2857142857142856,1,7,"[0, 2, 1, 1, 1, 1, 0, 1]",0.9876925088958034,5,0.5652173913043478,0.43478260869565216,0.9876925088958034,3.619047619047619,False
2,5.0,5,5,"[0, 0, 0, 0, 0, 2, 0, 0]",0.8812908992306927,0,0.7,0.3,0.8812908992306927,3.0,True
1,2.0,2,2,"[0, 0, 1, 0, 0, 0, 0, 0]",-0.0,0,0.0,1.0,-0.0,0.0,True
6,5.166666666666667,1,7,"[0, 1, 0, 1, 0, 0, 1, 3]",0.9932338197397066,4,0.45161290322580644,0.5483870967741935,0.9932338197397066,4.733333333333333,True
7,5.857142857142857,3,7,"[0, 0, 0, 1, 0, 0, 4, 2]",0.9892452969285004,2,0.5609756097560976,0.43902439024390244,0.9892452969285004,4.0476190476190474,True
2,2.5,1,4,"[0, 1, 0, 0, 1, 0, 0, 0]",0.9709505944546686,1,0.4,0.6,0.9709505944546686,3.0,True
4,4.0,2,6,"[0, 0, 1, 1, 0, 1, 1, 0]",1.0,0,0.5,0.5,1.0,3.6666666666666665,True
5,2.2,1,4,"[0, 2, 1, 1, 1, 0, 0, 0]",0.8453509366224364,3,0.2727272727272727,0.7272727272727273,0.8453509366224364,2.2,False
7,3.4285714285714284,1,7,"[0, 2, 0, 2, 1, 1, 0, 1]",0.8112781244591328,5,0.75,0.25,0.8112781244591328,3.5238095238095237,False
4,2.25,1,4,"[0, 1, 2, 0, 1, 0, 0, 0]",0.9182958340544896,2,0.3333333333333333,0.6666666666666666,0.9182958340544896,2.3333333333333335,False
5,3.6,1,7,"[0, 2, 0, 0, 1, 1, 0, 1]",0.8524051786494786,3,0.7222222222222222,0.2777777777777778,0.8524051786494786,4.2,False
6,4.666666666666667,2,7,"[0, 0, 1, 1, 1, 1, 0, 2]",0.9852281360342515,3,0.42857142857142855,0.5714285714285714,0.9852281360342515,4.2,True
2,1.5,1,2,"[0, 1, 1, 0, 0, 0, 0, 0]",-0.0,1,0.0,1.0,-0.0,1.0,False
3,3.6666666666666665,2,6,"[0, 0, 1, 1, 0, 0, 1, 0]",0.8453509366224364,1,0.2727272727272727,0.7272727272727273,0.8453509366224364,4.0,True
8,3.75,1,7,"[0, 3, 0, 1, 0, 2, 0, 2]",0.9967916319816366,5,0.4666666666666667,0.5333333333333333,0.9967916319816366,4.25,False
1,3.0,3,3,"[0, 0, 0, 1, 0, 0, 0, 0]",0.9182958340544896,0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.0,True
7,4.0,2,7,"[0, 0, 2, 1, 1, 2, 0, 1]",1.0,3,0.5,0.5,1.0,3.5238095238095237,False
1,1.0,1,1,"[0, 1, 0, 0, 0, 0, 0, 0]",-0.0,0,1.0,0.0,-0.0,0.0,True
4,4.25,1,7,"[0, 1, 1, 0, 0, 0, 0, 2]",0.9975025463691153,2,0.5294117647058824,0.47058823529411764,0.9975025463691153,5.0,False
10,4.9,3,7,"[0, 0, 0, 2, 2, 2, 3, 1]",0.9755259511264973,4,0.5918367346938775,0.40816326530612246,0.9755259511264973,3.4444444444444446,False
10,3.7,1,7,"[0, 1, 1, 3, 2, 2, 0, 1]",0.9994730201859836,8,0.5135135135135135,0.4864864864864865,0.9994730201859836,3.4,False
7,4.428571428571429,1,7,"[0, 1, 0, 1, 2, 1, 0, 2]",0.9992492479956565,5,0.4838709677419355,0.5161290322580645,0.9992492479956565,4.142857142857143,False
7,4.428571428571429,2,7,"[0, 0, 1, 1, 2, 1, 1, 1]",0.9932338197397066,2,0.5483870967741935,0.45161290322580644,0.9932338197397066,3.9523809523809526,True
10,3.3,1,6,"[0, 1, 2, 3, 2, 1, 1, 0]",0.9993375041688847,9,0.5151515151515151,0.48484848484848486,0.9993375041688847,2.977777777777778,False
9,3.6666666666666665,1,7,"[0, 3, 1, 0, 1, 1, 2, 1]",0.9993375041688847,6,0.5151515151515151,0.48484848484848486,0.9993375041688847,3.9722222222222223,False
1,1.0,1,1,"[0, 1, 0, 0, 0, 0, 0, 0]",-0.0,0,0.0,1.0,-0.0,0.0,True
7,4.0,2,7,"[0, 0, 2, 2, 0, 1, 1, 1]",1.0,2,0.5,0.5,1.0,3.857142857142857,True
5,5.0,1,7,"[0, 1, 0, 0, 1, 0, 1, 2]",0.9988455359952018,3,0.48,0.52,0.9988455359952018,4.3,True
5,3.0,1,7,"[0, 2, 1, 0, 1, 0, 0, 1]",0.9709505944546686,2,0.4,0.6,0.9709505944546686,3.6,True
8,4.125,1,7,"[0, 1, 1, 1, 1, 2, 1, 1]",0.9182958340544896,7,0.6666666666666666,0.3333333333333333,0.9182958340544896,3.892857142857143,False
5,4.8,3,7,"[0, 0, 0, 2, 1, 0, 0, 2]",0.9798687566511528,1,0.4166666666666667,0.5833333333333334,0.9798687566511528,4.4,True
10,3.8,1,7,"[0, 2, 1, 2, 1, 2, 0, 2]",1.0,8,0.5,0.5,1.0,3.8666666666666667,False
2,5.0,3,7,"[0, 0, 0, 1, 0, 0, 0, 1]",0.9709505944546686,0,0.4,0.6,0.9709505944546686,7.0,True
5,4.0,1,7,"[0, 1, 0, 1, 1, 1, 0, 1]",0.8812908992306927,3,0.3,0.7,0.8812908992306927,4.1,False
7,5.857142857142857,5,7,"[0, 0, 0, 0, 0, 3, 2, 2]",0.9788698505067783,1,0.5853658536585366,0.4146341463414634,0.9788698505067783,3.8095238095238093,True
3,2.3333333333333335,1,4,"[0, 1, 1, 0, 1, 0, 0, 0]",0.5916727785823275,2,0.14285714285714285,0.8571428571428571,0.5916727785823275,2.0,False
9,3.3333333333333335,1,5,"[0, 1, 2, 2, 1, 3, 0, 0]",0.9480782435939055,7,0.36666666666666664,0.6333333333333333,0.9480782435939055,2.9722222222222223,False
5,2.4,1,4,"[0, 2, 1, 0, 2, 0, 0, 0]",0.8112781244591328,3,0.75,0.25,0.8112781244591328,2.1,False
4,3.0,2,4,"[0, 0, 1, 2, 1, 0, 0, 0]",1.0,3,0.5,0.5,1.0,1.8333333333333333,False
8,3.125,1,6,"[0, 2, 2, 1, 0, 2, 1, 0]",0.9895875212220556,6,0.56,0.44,0.9895875212220556,3.4285714285714284,False
10,3.5,2,7,"[0, 0, 2, 4, 3, 0, 0, 1]",0.9994110647387552,5,0.4857142857142857,0.5142857142857142,0.9994110647387552,2.8222222222222224,False
6,3.5,1,6,"[0, 2, 1, 0, 0, 1, 2, 0]",0.9587118829771318,3,0.6190476190476191,0.38095238095238093,0.9587118829771318,3.8666666666666667,False
1,2.0,2,2,"[0, 0, 1, 0, 0, 0, 0, 0]",1.0,0,0.5,0.5,1.0,0.0,True
8,2.625,1,6,"[0, 2, 2, 3, 0, 0, 1, 0]",0.998363672593813,6,0.47619047619047616,0.5238095238095238,0.998363672593813,2.7857142857142856,False
1,6.0,6,6,"[0, 0, 0, 0, 0, 0, 1, 0]",0.6500224216483541,0,0.16666666666666666,0.8333333333333334,0.6500224216483541,0.0,True
6,3.6666666666666665,1,6,"[0, 1, 1, 0, 2, 1, 1, 0]",0.9940302114769565,5,0.45454545454545453,0.5454545454545454,0.9940302114769565,3.466666666666667,False
10,4.2,2,7,"[0, 0, 2, 2, 1, 3, 1, 1]",0.9736680645496201,6,0.40476190476190477,0.5952380952380952,0.9736680645496201,3.7333333333333334,False
6,4.166666666666667,1,7,"[0, 2, 0, 0, 1, 1, 0, 2]",0.9895875212220556,4,0.56,0.44,0.9895875212220556,4.533333333333333,False
8,3.5,1,6,"[0, 2, 2, 0, 1, 0, 3, 0]",0.9402859586706311,6,0.35714285714285715,0.6428571428571429,0.9402859586706311,3.7142857142857144,False
9,5.0,1,7,"[0, 1, 0, 0, 3, 1, 1, 3]",0.9389320105807948,8,0.6444444444444445,0.35555555555555557,0.9389320105807948,4.111111111111111,False
2,5.0,4,6,"[0, 0, 0, 0, 1, 0, 1, 0]",1.0,0,0.5,0.5,1.0,5.0,True
4,4.5,4,5,"[0, 0, 0, 0, 2, 2, 0, 0]",0.9910760598382222,0,0.5555555555555556,0.4444444444444444,0.9910760598382222,2.6666666666666665,True
1,4.0,4,4,"[0, 0, 0, 0, 1, 0, 0, 0]",0.8112781244591328,0,0.25,0.75,0.8112781244591328,0.0,True
1,4.0,4,4,"[0, 0, 0, 0, 1, 0, 0, 0]",1.0,0,0.5,0.5,1.0,0.0,True
7,5.142857142857143,2,7,"[0, 0, 1, 1, 1, 0, 1, 3]",0.997772472089982,2,0.4722222222222222,0.5277777777777778,0.997772472089982,4.476190476190476,False
1,1.0,1,1,"[0, 1, 0, 0, 0, 0, 0, 0]",-0.0,0,0.0,1.0,-0.0,0.0,True
1,3.0,3,3,"[0, 0, 0, 1, 0, 0, 0, 0]",0.9182958340544896,0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.0,True
10,4.5,1,7,"[0, 1, 1, 2, 1, 1, 1, 3]",0.9967916319816366,8,0.5333333333333333,0.4666666666666667,0.9967916319816366,4.2444444444444445,False
1,1.0,1,1,"[0, 1, 0, 0, 0, 0, 0, 0]",-0.0,0,0.0,1.0,-0.0,0.0,True
2,3.0,1,5,"[0, 1, 0, 0, 0, 1, 0, 0]",1.0,1,0.5,0.5,1.0,5.0,True
8,3.5,1,6,"[0, 2, 0, 2, 1, 2, 1, 0]",0.9666186325481028,5,0.6071428571428571,0.39285714285714285,0.9666186325481028,3.357142857142857,False
5,4.2,1,7,"[0, 1, 0, 2, 0, 0, 0, 2]",0.863120568566631,3,0.7142857142857143,0.2857142857142857,0.863120568566631,3.9,True
5,2.6,1,7,"[0, 2, 2, 0, 0, 0, 0, 1]",0.8904916402194913,3,0.3076923076923077,0.6923076923076923,0.8904916402194913,3.2,False
5,3.8,1,7,"[0, 1, 1, 1, 0, 0, 1, 1]",0.8314743880097293,4,0.7368421052631579,0.2631578947368421,0.8314743880097293,4.1,False
10,3.8,1,7,"[0, 2, 2, 1, 2, 0, 0, 3]",0.9677884628267678,8,0.39473684210526316,0.6052631578947368,0.9677884628267678,4.177777777777778,False
2,5.0,4,6,"[0, 0, 0, 0, 1, 0, 1, 0]",1.0,0,0.5,0.5,1.0,3.0,True
3,3.0,1,7,"[0, 2, 0, 0, 0, 0, 0, 1]",0.9910760598382222,1,0.5555555555555556,0.4444444444444444,0.9910760598382222,4.666666666666667,False
2,6.0,6,6,"[0, 0, 0, 0, 0, 0, 2, 0]",0.9798687566511528,0,0.5833333333333334,0.4166666666666667,0.9798687566511528,1.0,True
4,3.0,1,6,"[0, 1, 1, 1, 0, 0, 1, 0]",0.9798687566511528,3,0.4166666666666667,0.5833333333333334,0.9798687566511528,3.6666666666666665,False
8,4.75,2,7,"[0, 0, 1, 0, 2, 3, 1, 1]",0.9980008838722996,3,0.5263157894736842,0.47368421052631576,0.9980008838722996,3.75,False
8,2.875,2,5,"[0, 0, 4, 2, 1, 1, 0, 0]",0.9656361333706098,4,0.6086956521739131,0.391304347826087,0.9656361333706098,2.357142857142857,False
1,7.0,7,7,"[0, 0, 0, 0, 0, 0, 0, 1]",0.5916727785823275,0,0.8571428571428571,0.14285714285714285,0.5916727785823275,0.0,True
6,4.166666666666667,1,7,"[0, 1, 1, 1, 0, 0, 2, 1]",0.9988455359952018,5,0.48,0.52,0.9988455359952018,4.066666666666666,False
7,4.857142857142857,2,7,"[0, 0, 2, 1, 0, 0, 1, 3]",0.9596868937742169,5,0.6176470588235294,0.38235294117647056,0.9596868937742169,4.428571428571429,False
3,4.0,1,6,"[0, 1, 0, 0, 0, 1, 1, 0]",0.9182958340544896,2,0.3333333333333333,0.6666666666666666,0.9182958340544896,4.666666666666667,True
7,3.2857142857142856,2,5,"[0, 0, 2, 2, 2, 1, 0, 0]",0.8865408928220899,3,0.6956521739130435,0.30434782608695654,0.8865408928220899,2.6666666666666665,False
9,4.0,1,7,"[0, 3, 0, 1, 1, 1, 0, 3]",0.997772472089982,6,0.5277777777777778,0.4722222222222222,0.997772472089982,4.472222222222222,False
2,3.5,2,5,"[0, 0, 1, 0, 0, 1, 0, 0]",0.9852281360342515,0,0.5714285714285714,0.42857142857142855,0.9852281360342515,4.0,True
8,4.875,3,7,"[0, 0, 0, 3, 1, 1, 0, 3]",0.9612366047228759,3,0.6153846153846154,0.38461538461538464,0.9612366047228759,4.035714285714286,False
9,3.4444444444444446,1,6,"[0, 2, 0, 2, 3, 1, 1, 0]",0.9811522341999133,7,0.41935483870967744,0.5806451612903226,0.9811522341999133,3.0833333333333335,False
10,3.2,1,7,"[0, 3, 1, 3, 0, 1, 1, 1]",1.0,6,0.5,0.5,1.0,3.577777777777778,False
5,4.4,1,7,"[0, 1, 0, 1, 0, 1, 1, 1]",0.9023932827949788,1,0.6818181818181818,0.3181818181818182,0.9023932827949788,4.6,False
8,3.625,1,7,"[0, 1, 1, 2, 2, 1, 0, 1]",0.9784493292686189,7,0.5862068965517241,0.41379310344827586,0.9784493292686189,3.4642857142857144,False
5,4.4,2,7,"[0, 0, 1, 1, 1, 0, 1, 1]",0.9456603046006401,2,0.6363636363636364,0.36363636363636365,0.9456603046006401,4.2,False
7,3.4285714285714284,1,6,"[0, 2, 1, 1, 0, 1, 2, 0]",1.0,4,0.5,0.5,1.0,3.619047619047619,False
3,3.6666666666666665,2,6,"[0, 0, 1, 1, 0, 0, 1, 0]",0.9940302114769565,1,0.5454545454545454,0.45454545454545453,0.9940302114769565,4.0,True
2,6.5,6,7,"[0, 0, 0, 0, 0, 0, 1, 1]",0.9612366047228759,0,0.38461538461538464,0.6153846153846154,0.9612366047228759,5.0,True
10,2.8,1,5,"[0, 3, 1, 2, 3, 1, 0, 0]",0.863120568566631,7,0.2857142857142857,0.7142857142857143,0.863120568566631,2.4,False
5,4.8,1,7,"[0, 1, 0, 0, 1, 0, 2, 1]",0.9949848281859701,3,0.5416666666666666,0.4583333333333333,0.9949848281859701,4.4,True
5,6.0,4,7,"[0, 0, 0, 0, 1, 0, 2, 2]",0.9967916319816366,0,0.4666666666666667,0.5333333333333333,0.9967916319816366,4.4,True
8,3.875,1,7,"[0, 3, 1, 0, 0, 1, 0, 3]",0.9811522341999133,5,0.41935483870967744,0.5806451612903226,0.9811522341999133,4.464285714285714,False
3,5.333333333333333,4,6,"[0, 0, 0, 0, 1, 0, 2, 0]",0.954434002924965,0,0.625,0.375,0.954434002924965,3.6666666666666665,True
7,4.142857142857143,1,7,"[0, 1, 1, 1, 1, 0, 2, 1]",0.9784493292686189,6,0.5862068965517241,0.41379310344827586,0.9784493292686189,3.857142857142857,False
9,4.555555555555555,1,7,"[0, 1, 0, 1, 1, 4, 1, 1]",0.9995708393473224,7,0.5121951219512195,0.4878048780487805,0.9995708393473224,3.7222222222222223,False
4,4.75,1,7,"[0, 1, 0, 0, 0, 1, 1, 1]",0.9494520153879484,3,0.3684210526315789,0.631578947368421,0.9494520153879484,4.333333333333333,False
9,4.444444444444445,2,7,"[0, 0, 1, 2, 3, 0, 1, 2]",0.9709505944546686,5,0.6,0.4,0.9709505944546686,3.75,False
5,2.2,1,4,"[0, 2, 1, 1, 1, 0, 0, 0]",0.9940302114769565,3,0.5454545454545454,0.45454545454545453,0.9940302114769565,2.4,False
4,5.0,3,7,"[0, 0, 0, 1, 0, 2, 0, 1]",0.934068055375491,1,0.35,0.65,0.934068055375491,4.0,True
9,4.444444444444445,1,7,"[0, 1, 0, 0, 5, 0, 2, 1]",1.0,5,0.5,0.5,1.0,3.7222222222222223,False
1,5.0,5,5,"[0, 0, 0, 0, 0, 1, 0, 0]",0.9709505944546686,0,0.6,0.4,0.9709505944546686,0.0,True
8,4.25,1,7,"[0, 2, 1, 0, 0, 2, 1, 2]",0.9899927915575186,6,0.5588235294117647,0.4411764705882353,0.9899927915575186,4.428571428571429,False
5,4.6,2,6,"[0, 0, 1, 1, 0, 0, 3, 0]",0.9986359641585718,3,0.5217391304347826,0.4782608695652174,0.9986359641585718,4.0,True
3,3.6666666666666665,1,5,"[0, 1, 0, 0, 0, 2, 0, 0]",0.9456603046006401,1,0.36363636363636365,0.6363636363636364,0.9456603046006401,4.333333333333333,True
8,4.625,1,7,"[0, 1, 0, 1, 1, 2, 2, 1]",0.9740248644357521,6,0.5945945945945946,0.40540540540540543,0.9740248644357521,4.071428571428571,False
7,3.5714285714285716,1,6,"[0, 1, 1, 1, 2, 1, 1, 0]",0.9988455359952018,5,0.48,0.52,0.9988455359952018,3.380952380952381,False
7,4.571428571428571,1,7,"[0, 1, 0, 1, 0, 3, 1, 1]",0.9971803988942642,5,0.53125,0.46875,0.9971803988942642,4.238095238095238,False
8,4.125,2,6,"[0, 0, 2, 1, 1, 2, 2, 0]",0.9833761901392235,5,0.42424242424242425,0.5757575757575758,0.9833761901392235,3.5714285714285716,False
1,3.0,3,3,"[0, 0, 0, 1, 0, 0, 0, 0]",0.9182958340544896,0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.0,True
10,3.3,1,6,"[0, 1, 3, 2, 1, 2, 1, 0]",0.9672947789468944,9,0.6060606060606061,0.3939393939393939,0.9672947789468944,3.0444444444444443,False
2,3.0,1,5,"[0, 1, 0, 0, 0, 1, 0, 0]",0.9182958340544896,0,0.6666666666666666,0.3333333333333333,0.9182958340544896,5.0,True
3,4.333333333333333,4,5,"[0, 0, 0, 0, 2, 1, 0, 0]",0.8904916402194913,0,0.6923076923076923,0.3076923076923077,0.8904916402194913,2.6666666666666665,True
1,2.0,2,2,"[0, 0, 1, 0, 0, 0, 0, 0]",-0.0,0,0.0,1.0,-0.0,0.0,True
5,3.2,1,5,"[0, 1, 0, 2, 1, 1, 0, 0]",1.0,3,0.5,0.5,1.0,2.8,False
5,4.2,3,7,"[0, 0, 0, 2, 2, 0, 0, 1]",0.9182958340544896,2,0.6666666666666666,0.3333333333333333,0.9182958340544896,3.4,True
9,3.2222222222222223,1,7,"[0, 2, 3, 0, 1, 2, 0, 1]",0.9922666387194963,6,0.5517241379310345,0.4482758620689655,0.9922666387194963,3.4444444444444446,False
5,5.0,1,7,"[0, 1, 0, 0, 0, 2, 0, 2]",0.9043814577244937,3,0.32,0.68,0.9043814577244937,4.4,False
9,5.111111111111111,1,7,"[0, 1, 0, 1, 1, 0, 4, 2]",0.9986359641585718,8,0.4782608695652174,0.5217391304347826,0.9986359641585718,4.444444444444445,False
2,6.0,6,6,"[0, 0, 0, 0, 0, 0, 2, 0]",0.9182958340544896,0,0.6666666666666666,0.3333333333333333,0.9182958340544896,2.0,True
9,4.111111111111111,1,7,"[0, 2, 1, 1, 1, 1, 0, 3]",0.9952525494396791,7,0.5405405405405406,0.4594594594594595,0.9952525494396791,4.416666666666667,False
2,4.0,3,5,"[0, 0, 0, 1, 0, 1, 0, 0]",0.954434002924965,0,0.375,0.625,0.954434002924965,4.0,True
10,4.8,2,7,"[0, 0, 1, 2, 1, 2, 2, 2]",0.9949848281859701,7,0.4583333333333333,0.5416666666666666,0.9949848281859701,4.044444444444444,False
3,3.3333333333333335,1,5,"[0, 1, 0, 0, 1, 1, 0, 0]",0.9709505944546686,2,0.6,0.4,0.9709505944546686,4.333333333333333,False
3,4.0,1,6,"[0, 1, 0, 0, 0, 1, 1, 0]",0.9798687566511528,2,0.5833333333333334,0.4166666666666667,0.9798687566511528,4.666666666666667,True
3,3.6666666666666665,2,7,"[0, 0, 2, 0, 0, 0, 0, 1]",0.9940302114769565,0,0.5454545454545454,0.45454545454545453,0.9940302114769565,4.666666666666667,True
10,4.8,2,7,"[0, 0, 1, 2, 2, 1, 1, 3]",0.9886994082884974,6,0.4375,0.5625,0.9886994082884974,4.177777777777778,False
1,5.0,5,5,"[0, 0, 0, 0, 0, 1, 0, 0]",0.7219280948873623,0,0.8,0.2,0.7219280948873623,0.0,True
3,4.0,2,6,"[0, 0, 1, 0, 1, 0, 1, 0]",0.8112781244591328,1,0.75,0.25,0.8112781244591328,3.6666666666666665,True
9,5.111111111111111,1,7,"[0, 1, 0, 0, 2, 2, 1, 3]",0.9986359641585718,6,0.5217391304347826,0.4782608695652174,0.9986359641585718,4.388888888888889,False
4,3.5,1,6,"[0, 2, 0, 0, 0, 0, 2, 0]",1.0,2,0.5,0.5,1.0,3.8333333333333335,True
6,5.333333333333333,2,7,"[0, 0, 1, 0, 0, 1, 3, 1]",0.9971803988942642,2,0.53125,0.46875,0.9971803988942642,4.466666666666667,False
3,3.3333333333333335,1,7,"[0, 1, 1, 0, 0, 0, 0, 1]",0.7219280948873623,2,0.2,0.8,0.7219280948873623,4.333333333333333,False
6,2.8333333333333335,1,7,"[0, 2, 1, 2, 0, 0, 0, 1]",0.9774178175281716,4,0.4117647058823529,0.5882352941176471,0.9774178175281716,3.4,False
2,2.5,1,4,"[0, 1, 0, 0, 1, 0, 0, 0]",0.7219280948873623,1,0.2,0.8,0.7219280948873623,3.0,True
9,3.7777777777777777,1,7,"[0, 2, 0, 2, 2, 1, 1, 1]",0.9596868937742169,7,0.6176470588235294,0.38235294117647056,0.9596868937742169,3.75,False
2,2.5,1,4,"[0, 1, 0, 0, 1, 0, 0, 0]",0.9709505944546686,1,0.6,0.4,0.9709505944546686,4.0,True
5,6.4,5,7,"[0, 0, 0, 0, 0, 1, 1, 3]",0.9283620723948676,1,0.34375,0.65625,0.9283620723948676,3.4,True
8,5.25,1,7,"[0, 1, 0, 1, 0, 2, 0, 4]",0.9587118829771318,5,0.6190476190476191,0.38095238095238093,0.9587118829771318,4.464285714285714,False
8,5.25,2,7,"[0, 0, 1, 0, 1, 2, 2, 2]",0.9852281360342515,4,0.42857142857142855,0.5714285714285714,0.9852281360342515,4.178571428571429,False
1,2.0,2,2,"[0, 0, 1, 0, 0, 0, 0, 0]",1.0,0,0.5,0.5,1.0,0.0,True
5,4.0,2,6,"[0, 0, 2, 0, 1, 0, 2, 0]",0.934068055375491,2,0.65,0.35,0.934068055375491,4.0,False
6,4.166666666666667,2,6,"[0, 0, 1, 1, 2, 0, 2, 0]",0.7219280948873623,5,0.2,0.8,0.7219280948873623,2.933333333333333,False
1,3.0,3,3,"[0, 0, 0, 1, 0, 0, 0, 0]",0.9182958340544896,0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.0,True
4,4.0,3,5,"[0, 0, 0, 1, 2, 1, 0, 0]",0.954434002924965,0,0.625,0.375,0.954434002924965,2.5,True
8,4.5,2,7,"[0, 0, 1, 1, 3, 1, 0, 2]",0.997772472089982,3,0.5277777777777778,0.4722222222222222,0.997772472089982,3.892857142857143,True
2,3.5,3,4,"[0, 0, 0, 1, 1, 0, 0, 0]",0.9852281360342515,0,0.42857142857142855,0.5714285714285714,0.9852281360342515,3.0,True
10,4.4,1,6,"[0, 1, 0, 2, 2, 1, 4, 0]",0.9760206482366149,7,0.5909090909090909,0.4090909090909091,0.9760206482366149,3.511111111111111,False
5,4.4,2,7,"[0, 0, 1, 1, 1, 0, 1, 1]",0.9760206482366149,3,0.5909090909090909,0.4090909090909091,0.9760206482366149,4.0,True
6,4.166666666666667,1,6,"[0, 1, 0, 0, 2, 2, 1, 0]",0.9709505944546686,5,0.4,0.6,0.9709505944546686,3.466666666666667,False
